Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45392.875,2.24,20.31,18.87,1439.65
45392.89583,2.28,20.29,18.87,1439.79
45392.91667,2.24,20.31,18.87,1439.65
45392.9375,2.21,20.3,18.84,1439.46
45392.95833,2.13,20.21,18.73,1439
45392.97917,2.13,20.35,18.84,1439.18
45393,2.13,20.32,18.81,1439.13
45393.02083,2.13,20.32,18.81,1439.13
45393.04167,2.13,20.32,18.81,1439.13
45393.0625,2.17,20.29,18.81,1439.28
45393.08333,2.24,20.31,18.87,1439.65
45393.10417,2.24,20.38,18.93,1439.74
45393.125,2.21,20.33,18.87,1439.51
45393.14583,2.17,20.29,18.81,1439.28
45393.16667,2.17,20.29,18.81,1439.28
45393.1875,2.24,20.28,18.84,1439.61
45393.20833,2.32,20.3,18.9,1439.98
45393.22917,2.36,20.27,18.9,1440.12
45393.25,2.36,20.27,18.9,1440.12
45393.27083,2.32,20.26,18.87,1439.94
45393.29167,2.28,20.29,18.87,1439.79
45393.3125,2.24,20.28,18.84,1439.61
45393.33333,2.24,20.28,18.84,1439.61
45393.35417,2.21,20.27,18.81,1439.42
45393.375,2.21,20.27,18.81,1439.42
45393.39583,2.21,20.27,18.81,1439.42
45393.41667,2.28,20.25,18.84,1439.75
45393.4375,2.28,20.25,18.84,1439.75
45393.45833,2.28,20.25,18.84,1439.75
45393.47917,2.24,20.28,18.84,1439.61
45393.5,2.24,20.24,18.81,1439.56
45393.52083,2.24,20.28,18.84,1439.61
45393.54167,2.24,20.24,18.81,1439.56
45393.5625,2.32,20.26,18.87,1439.94
45393.58333,2.4,20.25,18.9,1440.27
45393.60417,2.44,20.22,18.9,1440.41
45393.625,2.4,20.25,18.9,1440.27
45393.64583,2.4,20.25,18.9,1440.27
45393.66667,2.44,20.26,18.93,1440.45
45393.6875,2.55,20.32,19.05,1441.05
45393.70833,2.59,20.33,19.08,1441.24
45393.72917,2.59,20.33,19.08,1441.24
45393.75,2.67,20.32,19.11,1441.56
45393.77083,2.67,20.32,19.11,1441.56
45393.79167,2.63,20.31,19.08,1441.38
45393.8125,2.63,20.34,19.11,1441.42
45393.83333,2.63,20.31,19.08,1441.38
45393.85417,2.55,20.29,19.02,1441.01
45393.875,2.51,20.31,19.02,1440.87
45393.89583,2.48,20.3,18.99,1440.68
45393.91667,2.44,20.29,18.96,1440.5
45393.9375,2.48,20.27,18.96,1440.64
45393.95833,2.51,20.28,18.99,1440.82
45393.97917,2.51,20.28,18.99,1440.82
45394,2.55,20.25,18.99,1440.96
45394.02083,2.55,20.25,18.99,1440.96
45394.04167,2.55,20.25,18.99,1440.96
45394.0625,2.55,20.25,18.99,1440.96
45394.08333,2.55,20.29,19.02,1441.01
45394.10417,2.51,20.28,18.99,1440.82
45394.125,2.48,20.27,18.96,1440.64
45394.14583,2.4,20.28,18.93,1440.31
45394.16667,2.4,20.25,18.9,1440.27
45394.1875,2.4,20.28,18.93,1440.31
45394.20833,2.48,20.3,18.99,1440.68
45394.22917,2.55,20.25,18.99,1440.96
45394.25,2.63,20.24,19.02,1441.29
45394.27083,2.67,20.22,19.02,1441.43
