Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45383,0.08,28.97,24.51,1441.25
45383.02083,0.08,28.95,24.5,1441.22
45383.04167,0.08,29,24.53,1441.27
45383.0625,0.08,28.97,24.51,1441.25
45383.08333,0.08,28.97,24.51,1441.25
45383.10417,0.12,28.98,24.54,1441.44
45383.125,0.12,29,24.56,1441.47
45383.14583,0.16,28.98,24.58,1441.63
45383.16667,0.2,28.97,24.59,1441.8
45383.1875,0.2,28.97,24.59,1441.8
45383.20833,0.2,28.99,24.61,1441.83
45383.22917,0.2,28.97,24.59,1441.8
45383.25,0.16,28.98,24.58,1441.63
45383.27083,0.08,29,24.53,1441.27
45383.29167,0.08,28.95,24.5,1441.22
45383.3125,0.08,28.97,24.51,1441.25
45383.33333,0.04,29.01,24.51,1441.11
45383.35417,0.04,29.01,24.51,1441.11
45383.375,0.04,28.99,24.5,1441.08
45383.39583,0,28.99,24.46,1440.89
45383.41667,0,29.03,24.49,1440.94
45383.4375,0,29.01,24.48,1440.91
45383.45833,0,29.01,24.48,1440.91
45383.47917,0.04,28.97,24.48,1441.05
45383.5,0.08,28.95,24.5,1441.22
45383.52083,0.08,29,24.53,1441.27
45383.54167,0.12,28.96,24.53,1441.41
45383.5625,0.08,28.97,24.51,1441.25
45383.58333,0.12,28.96,24.53,1441.41
45383.60417,0.12,28.98,24.54,1441.44
45383.625,0.16,28.92,24.53,1441.55
45383.64583,0.16,28.94,24.55,1441.58
45383.66667,0.16,28.96,24.56,1441.6
45383.6875,0.2,28.97,24.59,1441.8
45383.70833,0.28,28.95,24.64,1442.15
45383.72917,0.32,28.94,24.66,1442.32
45383.75,0.32,28.96,24.68,1442.35
45383.77083,0.32,28.96,24.68,1442.35
45383.79167,0.32,28.98,24.69,1442.37
45383.8125,0.32,28.94,24.66,1442.32
45383.83333,0.32,28.94,24.66,1442.32
45383.85417,0.32,28.94,24.66,1442.32
45383.875,0.32,28.94,24.66,1442.32
45383.89583,0.32,28.94,24.66,1442.32
45383.91667,0.28,28.97,24.66,1442.18
45383.9375,0.28,28.95,24.64,1442.15
45383.95833,0.28,28.95,24.64,1442.15
45383.97917,0.28,28.93,24.63,1442.13
45384,0.28,28.93,24.63,1442.13
45384.02083,0.28,28.93,24.63,1442.13
45384.04167,0.28,28.97,24.66,1442.18
45384.0625,0.32,28.96,24.68,1442.35
45384.08333,0.4,28.95,24.73,1442.7
45384.10417,0.52,28.96,24.83,1443.27
45384.125,0.6,28.97,24.89,1443.66
45384.14583,0.56,28.94,24.84,1443.44
45384.16667,0.56,28.97,24.86,1443.46
45384.1875,0.6,28.99,24.91,1443.68
45384.20833,0.64,28.98,24.92,1443.85
45384.22917,0.72,28.96,24.98,1444.2
45384.25,0.76,28.91,24.96,1444.3
45384.27083,0.56,28.99,24.87,1443.49
45384.29167,0.08,29.06,24.58,1441.36
45384.3125,-0.04,29.13,24.54,1440.89
45384.33333,-0.08,29.19,24.56,1440.78
45384.35417,-0.08,29.25,24.61,1440.86
45384.375,-0.04,29.23,24.62,1441.03
45384.39583,-0.08,29.25,24.61,1440.86
45384.41667,-0.08,29.25,24.61,1440.86
45384.4375,-0.08,29.21,24.57,1440.8
45384.45833,-0.08,29.19,24.56,1440.78
45384.47917,-0.04,29.15,24.56,1440.92
45384.5,-0.04,29.15,24.56,1440.92
45384.52083,0,29.09,24.54,1441.03
45384.54167,0,29.11,24.56,1441.05
45384.5625,0.04,29.07,24.56,1441.19
45384.58333,0.12,29.02,24.58,1441.5
45384.60417,0.16,29,24.59,1441.66
45384.625,0.16,29,24.59,1441.66
45384.64583,0.2,29.01,24.63,1441.85
45384.66667,0.16,29,24.59,1441.66
45384.6875,0.2,29.05,24.66,1441.91
45384.70833,0.16,29.04,24.63,1441.72
45384.72917,0.16,29,24.59,1441.66
45384.75,0.12,29.02,24.58,1441.5
45384.77083,0.12,29.02,24.58,1441.5
45384.79167,0.12,29.04,24.59,1441.52
45384.8125,0.16,29.02,24.61,1441.69
