Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45383,-0.24,23.34,19.92,1432.2
45383.02083,-0.24,23.34,19.92,1432.2
45383.04167,-0.2,23.32,19.93,1432.37
45383.0625,-0.16,23.33,19.97,1432.57
45383.08333,-0.16,23.34,19.98,1432.59
45383.10417,-0.16,23.36,19.99,1432.61
45383.125,-0.16,23.37,20,1432.63
45383.14583,-0.16,23.39,20.01,1432.65
45383.16667,-0.16,23.39,20.01,1432.65
45383.1875,-0.16,23.39,20.01,1432.65
45383.20833,-0.12,23.38,20.03,1432.83
45383.22917,-0.08,23.38,20.05,1433.02
45383.25,-0.08,23.36,20.04,1433
45383.27083,-0.08,23.39,20.06,1433.04
45383.29167,-0.08,23.4,20.07,1433.05
45383.3125,-0.04,23.37,20.07,1433.2
45383.33333,-0.04,23.38,20.08,1433.22
45383.35417,-0.04,23.38,20.08,1433.22
45383.375,-0.04,23.4,20.09,1433.24
45383.39583,-0.04,23.41,20.1,1433.26
45383.41667,-0.04,23.38,20.08,1433.22
45383.4375,-0.08,23.39,20.06,1433.04
45383.45833,-0.08,23.36,20.04,1433
45383.47917,-0.08,23.35,20.03,1432.98
45383.5,-0.08,23.35,20.03,1432.98
45383.52083,-0.08,23.36,20.04,1433
45383.54167,-0.08,23.35,20.03,1432.98
45383.5625,-0.08,23.35,20.03,1432.98
45383.58333,-0.04,23.3,20.02,1433.11
45383.60417,-0.04,23.29,20.01,1433.09
45383.625,-0.04,23.3,20.02,1433.11
45383.64583,0,23.27,20.02,1433.26
45383.66667,0.04,23.24,20.01,1433.41
45383.6875,0.12,23.22,20.04,1433.76
45383.70833,0.12,23.19,20.02,1433.72
45383.72917,0.12,23.14,19.98,1433.65
45383.75,0.08,23.14,19.96,1433.47
45383.77083,0.12,23.1,19.95,1433.6
45383.79167,0.12,23.12,19.97,1433.63
45383.8125,0.12,23.14,19.98,1433.65
45383.83333,0.21,23.11,20.01,1434
45383.85417,0.21,23.15,20.04,1434.05
45383.875,0.21,23.21,20.09,1434.12
45383.89583,0.08,23.27,20.07,1433.65
45383.91667,0.04,23.29,20.06,1433.48
45383.9375,0.04,23.31,20.07,1433.5
45383.95833,0,23.35,20.08,1433.37
45383.97917,0,23.37,20.09,1433.39
45384,-0.04,23.4,20.09,1433.24
45384.02083,-0.04,23.38,20.08,1433.22
45384.04167,-0.04,23.38,20.08,1433.22
45384.0625,-0.04,23.4,20.09,1433.24
45384.08333,-0.04,23.4,20.09,1433.24
45384.10417,-0.04,23.38,20.08,1433.22
45384.125,-0.04,23.4,20.09,1433.24
45384.14583,-0.04,23.4,20.09,1433.24
45384.16667,0,23.35,20.08,1433.37
45384.1875,0,23.34,20.07,1433.35
45384.20833,0,23.31,20.05,1433.31
45384.22917,0,23.31,20.05,1433.31
45384.25,0.04,23.25,20.03,1433.43
45384.27083,0.04,23.25,20.03,1433.43
45384.29167,0.04,23.25,20.03,1433.43
45384.3125,0.04,23.25,20.03,1433.43
45384.33333,0.08,23.23,20.04,1433.59
45384.35417,0.08,23.25,20.05,1433.61
45384.375,0.08,23.23,20.04,1433.59
45384.39583,0.12,23.2,20.03,1433.74
45384.41667,0.12,23.2,20.03,1433.74
45384.4375,0.12,23.22,20.04,1433.76
45384.45833,0.17,23.18,20.04,1433.9
45384.47917,0.12,23.2,20.03,1433.74
45384.5,0.12,23.2,20.03,1433.74
45384.52083,0.08,23.22,20.02,1433.57
45384.54167,0.08,23.19,20,1433.54
45384.5625,0.08,23.22,20.02,1433.57
45384.58333,0.08,23.21,20.01,1433.56
45384.60417,0.08,23.22,20.02,1433.57
45384.625,0.08,23.21,20.01,1433.56
45384.64583,0.12,23.19,20.02,1433.72
45384.66667,0.12,23.2,20.03,1433.74
45384.6875,0.17,23.2,20.05,1433.92
45384.70833,0.21,23.15,20.04,1434.05
45384.72917,0.21,23.15,20.04,1434.05
45384.75,0.25,23.11,20.03,1434.18
45384.77083,0.25,23.08,20.01,1434.15
45384.79167,0.29,23.04,20,1434.27
45384.8125,0.25,23.07,20,1434.13
45384.83333,0.25,23.08,20.01,1434.15
45384.85417,0.25,23.1,20.02,1434.16
45384.875,0.25,23.11,20.03,1434.18
45384.89583,0.25,23.12,20.04,1434.2
45384.91667,0.25,23.11,20.03,1434.18
45384.9375,0.21,23.14,20.03,1434.03
45384.95833,0.21,23.15,20.04,1434.05
45384.97917,0.21,23.15,20.04,1434.05
45385,0.21,23.15,20.04,1434.05
45385.02083,0.21,23.14,20.03,1434.03
45385.04167,0.17,23.14,20.01,1433.85
45385.0625,0.17,23.13,20,1433.83
45385.08333,0.17,23.12,19.99,1433.82
45385.10417,0.21,23.07,19.98,1433.94
45385.125,0.21,23.06,19.97,1433.93
45385.14583,0.21,23.03,19.95,1433.89
45385.16667,0.21,23.05,19.96,1433.91
45385.1875,0.25,23,19.95,1434.04
45385.20833,0.25,22.99,19.94,1434.02
45385.22917,0.29,22.93,19.92,1434.13
45385.25,0.33,22.87,19.89,1434.24
45385.27083,0.41,22.79,19.87,1434.5
