Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45112,6.89,27.77,28.55,1469
45112.02083,7,27.75,28.61,1469.38
45112.04167,7.03,27.7,28.58,1469.45
45112.0625,7.03,27.68,28.56,1469.42
45112.08333,7.03,27.76,28.64,1469.53
45112.10417,7.17,27.79,28.78,1470.12
45112.125,7.35,27.66,28.79,1470.64
45112.14583,7.38,27.66,28.81,1470.77
45112.16667,7.31,27.65,28.75,1470.49
45112.1875,7.38,27.51,28.67,1470.58
45112.20833,7.66,27.49,28.85,1471.63
45112.22917,7.79,27.54,29.01,1472.23
45112.25,7.07,27.75,28.66,1469.66
45112.27083,6.89,27.84,28.61,1469.08
45112.29167,6.93,27.79,28.59,1469.15
45112.3125,7.17,27.66,28.66,1469.96
45112.33333,7.86,27.34,28.87,1472.24
45112.35417,8.07,27.17,28.86,1472.83
45112.375,8.41,26.99,28.94,1473.92
45112.39583,8.61,26.93,29.03,1474.62
45112.41667,8.85,26.85,29.12,1475.41
45112.4375,9.18,26.68,29.21,1476.47
45112.45833,8.81,26.85,29.11,1475.29
45112.47917,8.75,26.91,29.11,1475.1
45112.5,8.78,26.92,29.15,1475.24
45112.52083,8.27,27.1,28.95,1473.53
45112.54167,7.59,27.44,28.76,1471.3
45112.5625,7.66,27.44,28.81,1471.58
45112.58333,7.69,27.44,28.83,1471.7
45112.60417,7.03,27.74,28.62,1469.5
45112.625,7.42,27.52,28.71,1470.73
45112.64583,7.45,27.53,28.74,1470.88
45112.66667,7.35,27.66,28.79,1470.64
45112.6875,7.31,27.73,28.83,1470.59
45112.70833,7.31,27.76,28.85,1470.62
45112.72917,7.28,27.74,28.81,1470.47
45112.75,7.14,27.71,28.68,1469.88
45112.77083,6.86,27.87,28.61,1468.98
45112.79167,6.72,28.01,28.64,1468.6
45112.8125,6.65,28.03,28.6,1468.34
45112.83333,6.75,27.98,28.64,1468.7
45112.85417,6.58,28.07,28.58,1468.11
45112.875,6.86,27.91,28.65,1469.03
45112.89583,6.96,27.8,28.63,1469.3
45112.91667,7.24,27.65,28.69,1470.21
45112.9375,7.21,27.61,28.64,1470.03
45112.95833,7.21,27.65,28.68,1470.08
45112.97917,7.21,27.65,28.68,1470.08
45113,7.14,27.69,28.66,1469.86
45113.02083,7.83,27.6,29.09,1472.44
45113.04167,8.1,27.52,29.22,1473.4
45113.0625,7.17,27.79,28.78,1470.12
45113.08333,6.33,28.17,28.5,1467.26
45113.10417,5.98,28.19,28.24,1465.85
45113.125,5.91,28.21,28.21,1465.59
45113.14583,6.01,28.22,28.3,1466.04
45113.16667,6.01,28.2,28.28,1466.01
45113.1875,6.3,28.12,28.42,1467.05
45113.20833,6.58,28,28.53,1468.03
45113.22917,6.65,28.03,28.6,1468.34
45113.25,5.62,28.36,28.12,1464.61
45113.27083,5.91,28.23,28.23,1465.61
45113.29167,6.47,28.09,28.53,1467.73
45113.3125,6.37,28.04,28.4,1467.23
45113.33333,6.54,27.97,28.47,1467.85
45113.35417,6.54,27.99,28.49,1467.88
45113.375,6.86,27.89,28.63,1469
45113.39583,6.93,27.85,28.65,1469.23
45113.41667,7.21,27.76,28.77,1470.22
45113.4375,7.76,27.55,28.99,1472.11
45113.45833,8.41,27.39,29.33,1474.42
45113.47917,8.98,27.18,29.55,1476.33
45113.5,8.88,27.03,29.33,1475.76
45113.52083,9.18,26.74,29.27,1476.55
45113.54167,8.98,26.93,29.3,1476.01
45113.5625,9.28,27.04,29.64,1477.29
45113.58333,9.08,27.4,29.84,1476.98
45113.60417,7.07,27.77,28.68,1469.68
45113.625,7.24,27.73,28.77,1470.32
45113.64583,6.82,27.94,28.65,1468.93
45113.66667,7.42,27.67,28.85,1470.92
45113.6875,8.41,27.39,29.33,1474.42
