Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45385.45833,-0.11,27.34,23.12,1438.2
45385.47917,-0.11,27.36,23.13,1438.22
45385.5,-0.11,27.32,23.11,1438.17
45385.52083,-0.07,27.28,23.11,1438.31
45385.54167,-0.07,27.35,23.16,1438.41
45385.5625,-0.11,27.44,23.2,1438.34
45385.58333,-0.11,27.41,23.17,1438.29
45385.60417,-0.07,27.3,23.12,1438.34
45385.625,-0.07,27.4,23.2,1438.48
45385.64583,-0.11,27.41,23.17,1438.29
45385.66667,-0.15,27.59,23.28,1438.34
45385.6875,-0.15,27.64,23.32,1438.41
45385.70833,-0.23,27.7,23.31,1438.1
45385.72917,-0.23,27.7,23.31,1438.1
45385.75,-0.19,27.69,23.34,1438.29
45385.77083,-0.15,27.66,23.33,1438.43
45385.79167,-0.15,27.67,23.35,1438.45
45385.8125,-0.15,27.66,23.33,1438.43
45385.83333,-0.19,27.66,23.31,1438.24
45385.85417,-0.15,27.64,23.32,1438.41
45385.875,-0.15,27.64,23.32,1438.41
45385.89583,-0.15,27.43,23.16,1438.13
45385.91667,-0.15,27.52,23.23,1438.24
45385.9375,-0.15,27.48,23.2,1438.2
45385.95833,-0.15,27.45,23.17,1438.15
45385.97917,-0.15,27.45,23.17,1438.15
45386,-0.15,27.48,23.2,1438.2
45386.02083,-0.15,27.43,23.16,1438.13
45386.04167,-0.11,27.34,23.12,1438.2
45386.0625,-0.11,27.32,23.11,1438.17
45386.08333,-0.11,27.37,23.15,1438.24
45386.10417,-0.19,27.52,23.2,1438.06
45386.125,-0.23,27.52,23.18,1437.87
45386.14583,-0.23,27.49,23.15,1437.82
45386.16667,-0.19,27.4,23.11,1437.89
45386.1875,-0.19,27.4,23.11,1437.89
45386.20833,-0.02,26.99,22.91,1438.12
45386.22917,0.1,26.76,22.81,1438.38
45386.25,0.14,26.74,22.82,1438.54
45386.27083,0.18,26.76,22.86,1438.75
45386.29167,0.22,26.77,22.9,1438.95
45386.3125,0.26,26.68,22.86,1439.03
45386.33333,0.26,26.7,22.87,1439.05
45386.35417,0.3,26.69,22.9,1439.23
45386.375,0.42,26.68,22.97,1439.78
45386.39583,0.38,26.75,23,1439.69
45386.41667,0.38,26.8,23.04,1439.75
45386.4375,0.38,26.82,23.05,1439.77
45386.45833,0.38,26.82,23.05,1439.77
45386.47917,0.42,26.82,23.08,1439.96
45386.5,0.42,26.83,23.09,1439.98
45386.52083,0.42,26.85,23.1,1440
45386.54167,0.42,26.92,23.15,1440.09
45386.5625,0.42,26.95,23.18,1440.14
45386.58333,0.42,26.98,23.21,1440.18
45386.60417,0.38,27.09,23.26,1440.13
45386.625,0.38,27.11,23.28,1440.16
45386.64583,0.38,27.21,23.36,1440.29
45386.66667,0.34,27.26,23.37,1440.18
45386.6875,0.34,27.32,23.41,1440.25
45386.70833,0.34,27.33,23.43,1440.27
45386.72917,0.34,27.33,23.43,1440.27
45386.75,0.34,27.3,23.4,1440.23
45386.77083,0.34,27.21,23.33,1440.11
45386.79167,0.3,27.25,23.33,1439.97
45386.8125,0.3,27.27,23.35,1440
45386.83333,0.26,27.22,23.28,1439.75
45386.85417,0.3,27.13,23.24,1439.81
45386.875,0.3,27.17,23.27,1439.86
45386.89583,0.3,27.1,23.21,1439.77
45386.91667,0.3,27.17,23.27,1439.86
45386.9375,0.3,27.11,23.23,1439.79
45386.95833,0.3,27.13,23.24,1439.81
45386.97917,0.26,27.22,23.28,1439.75
45387,0.26,27.24,23.29,1439.77
45387.02083,0.22,27.33,23.34,1439.7
45387.04167,0.18,27.28,23.27,1439.45
45387.0625,0.18,27.31,23.3,1439.49
45387.08333,0.18,27.31,23.3,1439.49
45387.10417,0.18,27.45,23.4,1439.68
45387.125,0.22,27.19,23.23,1439.52
45387.14583,0.22,26.65,22.81,1438.8
45387.16667,0.26,26.68,22.86,1439.03
45387.1875,0.22,26.77,22.9,1438.95
45387.20833,0.26,26.76,22.92,1439.14
45387.22917,0.26,26.76,22.92,1439.14
45387.25,0.26,26.78,22.94,1439.16
45387.27083,0.26,26.76,22.92,1439.14
45387.29167,0.22,26.8,22.93,1439
45387.3125,0.22,26.85,22.96,1439.06
45387.33333,0.22,26.83,22.95,1439.04
45387.35417,0.22,26.8,22.93,1439
45387.375,0.22,26.8,22.93,1439
45387.39583,0.22,26.8,22.93,1439
45387.41667,0.22,26.83,22.95,1439.04
45387.4375,0.22,26.82,22.94,1439.02
45387.45833,0.22,26.83,22.95,1439.04
45387.47917,0.18,26.86,22.94,1438.88
45387.5,0.18,26.87,22.95,1438.9
45387.52083,0.18,26.86,22.94,1438.88
45387.54167,0.18,26.87,22.95,1438.9
45387.5625,0.14,26.93,22.97,1438.79
45387.58333,0.14,26.91,22.95,1438.76
45387.60417,0.14,26.93,22.97,1438.79
45387.625,0.14,26.94,22.98,1438.81
45387.64583,0.14,26.96,22.99,1438.83
45387.66667,0.1,27,22.99,1438.69
45387.6875,0.02,27.02,22.96,1438.35
45387.70833,-0.02,27.03,22.93,1438.16
45387.72917,0.02,26.97,22.92,1438.28
45387.75,0.02,27.04,22.97,1438.37
45387.77083,0.02,27.04,22.97,1438.37
45387.79167,0.02,27.02,22.96,1438.35
45387.8125,0.02,27.04,22.97,1438.37
45387.83333,0.02,26.99,22.93,1438.3
45387.85417,0.02,26.99,22.93,1438.3
45387.875,0.02,26.99,22.93,1438.3
45387.89583,0.02,26.97,22.92,1438.28
45387.91667,0.02,26.96,22.91,1438.26
45387.9375,0.06,26.98,22.96,1438.48
45387.95833,0.1,27,22.99,1438.69
45387.97917,0.1,26.96,22.97,1438.65
45388,0.1,26.95,22.96,1438.62
45388.02083,0.1,26.93,22.94,1438.6
45388.04167,0.06,26.93,22.92,1438.42
45388.0625,0.02,26.99,22.93,1438.3
45388.08333,0.02,27.04,22.97,1438.37
45388.10417,0.02,27.09,23.01,1438.44
45388.125,0.06,27.05,23.01,1438.57
45388.14583,0.06,27.04,23,1438.55
45388.16667,0.02,27.04,22.97,1438.37
45388.1875,0.06,26.98,22.96,1438.48
45388.20833,0.02,27.02,22.96,1438.35
45388.22917,-0.02,27.09,22.99,1438.25
45388.25,-0.07,27.12,22.97,1438.09
45388.27083,-0.07,27.1,22.96,1438.06
45388.29167,-0.07,27.06,22.94,1438.02
45388.3125,-0.07,27.08,22.95,1438.04
45388.33333,-0.07,27.06,22.94,1438.02
45388.35417,-0.02,27.06,22.96,1438.21
45388.375,-0.02,27.09,22.99,1438.25
45388.39583,0.02,27.16,23.06,1438.53
45388.41667,0.1,27.13,23.1,1438.87
45388.4375,0.14,27.15,23.14,1439.08
45388.45833,0.14,27.15,23.14,1439.08
45388.47917,0.06,27.14,23.07,1438.69
45388.5,0.06,27.02,22.98,1438.53
45388.52083,0.1,26.95,22.96,1438.62
45388.54167,0.18,26.89,22.97,1438.93
45388.5625,0.18,26.86,22.94,1438.88
45388.58333,0.18,26.91,22.98,1438.95
45388.60417,0.18,26.89,22.97,1438.93
45388.625,0.26,26.8,22.95,1439.18
45388.64583,0.3,26.74,22.94,1439.3
45388.66667,0.34,26.62,22.87,1439.33
45388.6875,0.34,26.58,22.83,1439.26
45388.70833,0.38,26.56,22.84,1439.42
45388.72917,0.34,26.59,22.84,1439.28
45388.75,0.34,26.58,22.83,1439.26
45388.77083,0.38,26.56,22.84,1439.42
45388.79167,0.38,26.54,22.83,1439.4
45388.8125,0.38,26.52,22.82,1439.38
45388.83333,0.38,26.47,22.78,1439.31
45388.85417,0.38,26.46,22.77,1439.29
45388.875,0.38,26.46,22.77,1439.29
45388.89583,0.38,26.42,22.74,1439.25
45388.91667,0.38,26.41,22.73,1439.22
45388.9375,0.38,26.41,22.73,1439.22
45388.95833,0.34,26.51,22.78,1439.17
45388.97917,0.26,26.65,22.83,1438.98
45389,0.26,26.7,22.87,1439.05
45389.02083,0.3,26.58,22.81,1439.08
45389.04167,0.26,26.71,22.89,1439.07
45389.0625,0.34,26.53,22.79,1439.19
45389.08333,0.34,26.53,22.79,1439.19
45389.10417,0.38,26.49,22.79,1439.33
45389.125,0.38,26.47,22.78,1439.31
45389.14583,0.38,26.47,22.78,1439.31
45389.16667,0.38,26.42,22.74,1439.25
45389.1875,0.42,26.37,22.73,1439.36
45389.20833,0.38,26.31,22.65,1439.09
45389.22917,0.38,26.26,22.61,1439.03
45389.25,0.38,26.23,22.59,1438.99
45389.27083,0.38,26.23,22.59,1438.99
45389.29167,0.42,26.11,22.52,1439.02
45389.3125,0.42,26.05,22.47,1438.93
45389.33333,0.54,25.96,22.48,1439.37
45389.35417,0.62,25.86,22.45,1439.61
45389.375,0.58,25.89,22.46,1439.47
45389.39583,0.62,25.83,22.43,1439.57
45389.41667,0.62,25.79,22.4,1439.52
45389.4375,0.58,25.83,22.41,1439.39
45389.45833,0.58,25.83,22.41,1439.39
45389.47917,0.58,25.81,22.39,1439.36
45389.5,0.58,25.81,22.39,1439.36
45389.52083,0.58,25.81,22.39,1439.36
45389.54167,0.58,25.78,22.37,1439.32
45389.5625,0.58,25.77,22.36,1439.3
45389.58333,0.58,25.77,22.36,1439.3
45389.60417,0.78,25.5,22.28,1439.87
45389.625,0.82,25.37,22.2,1439.89
45389.64583,0.82,25.36,22.19,1439.87
45389.66667,0.86,25.2,22.09,1439.84
45389.6875,0.82,25.3,22.14,1439.79
45389.70833,1.02,24.63,21.73,1439.81
45389.72917,1.06,24.43,21.6,1439.74
45389.75,1.06,24.25,21.45,1439.49
45389.77083,1.06,24.19,21.4,1439.42
45389.79167,1.06,24.17,21.38,1439.38
45389.8125,0.66,25.96,22.57,1439.94
45389.83333,1.06,24.07,21.3,1439.25
45389.85417,0.7,25.93,22.56,1440.07
45389.875,0.62,26,22.57,1439.8
45389.89583,0.58,26,22.54,1439.62
45389.91667,0.54,26.04,22.54,1439.48
45389.9375,0.54,26.02,22.53,1439.46
45389.95833,0.58,26,22.54,1439.62
45389.97917,0.58,25.97,22.52,1439.57
45390,0.58,25.99,22.53,1439.6
45390.02083,0.62,25.94,22.52,1439.71
45390.04167,0.62,25.9,22.49,1439.67
45390.0625,0.62,25.87,22.47,1439.63
45390.08333,0.58,25.91,22.47,1439.49
45390.10417,0.58,25.91,22.47,1439.49
45390.125,0.58,25.85,22.42,1439.41
45390.14583,0.58,25.78,22.37,1439.32
45390.16667,0.58,25.75,22.34,1439.28
45390.1875,0.58,25.96,22.51,1439.55
45390.20833,0.58,26.02,22.56,1439.64
45390.22917,0.58,26.02,22.56,1439.64
45390.25,0.58,26.04,22.57,1439.66
45390.27083,0.58,26.04,22.57,1439.66
45390.29167,0.54,26.04,22.54,1439.48
45390.3125,0.54,26.02,22.53,1439.46
45390.33333,0.58,25.96,22.51,1439.55
45390.35417,0.58,25.89,22.46,1439.47
45390.375,0.58,25.83,22.41,1439.39
45390.39583,0.58,25.81,22.39,1439.36
45390.41667,0.58,25.75,22.34,1439.28
45390.4375,0.58,25.77,22.36,1439.3
45390.45833,0.58,25.77,22.36,1439.3
45390.47917,0.58,25.75,22.34,1439.28
45390.5,0.58,25.72,22.32,1439.24
45390.52083,0.58,25.71,22.31,1439.22
45390.54167,0.58,25.69,22.29,1439.2
45390.5625,0.58,25.71,22.31,1439.22
45390.58333,0.58,25.74,22.33,1439.26
45390.60417,0.58,25.77,22.36,1439.3
45390.625,0.58,25.83,22.41,1439.39
45390.64583,0.58,25.86,22.43,1439.43
45390.66667,0.58,25.88,22.44,1439.45
45390.6875,0.58,25.91,22.47,1439.49
45390.70833,0.54,25.94,22.47,1439.35
45390.72917,0.54,25.98,22.49,1439.39
45390.75,0.54,25.98,22.49,1439.39
45390.77083,0.54,25.98,22.49,1439.39
45390.79167,0.54,25.98,22.49,1439.39
45390.8125,0.54,25.98,22.49,1439.39
45390.83333,0.5,26.01,22.5,1439.25
45390.85417,0.5,26.01,22.5,1439.25
45390.875,0.5,26.01,22.5,1439.25
45390.89583,0.46,26.03,22.48,1439.09
45390.91667,0.46,26.02,22.47,1439.07
45390.9375,0.46,26.03,22.48,1439.09
45390.95833,0.42,26.07,22.49,1438.96
45390.97917,0.46,26.03,22.48,1439.09
45391,0.42,26.08,22.5,1438.98
45391.02083,0.46,26.03,22.48,1439.09
45391.04167,0.5,25.96,22.46,1439.19
45391.0625,0.5,25.95,22.45,1439.17
45391.08333,0.5,25.95,22.45,1439.17
45391.10417,0.5,25.93,22.43,1439.15
45391.125,0.54,25.87,22.41,1439.25
45391.14583,0.54,25.87,22.41,1439.25
45391.16667,0.54,25.83,22.38,1439.2
45391.1875,0.5,25.89,22.4,1439.09
45391.20833,0.5,25.9,22.41,1439.11
45391.22917,0.46,25.97,22.43,1439.01
45391.25,0.46,26.03,22.48,1439.09
45391.27083,0.46,26.06,22.51,1439.14
45391.29167,0.46,26.09,22.53,1439.18
45391.3125,0.42,26.13,22.54,1439.04
45391.33333,0.46,26.11,22.55,1439.2
45391.35417,0.46,26.16,22.58,1439.26
45391.375,0.46,26.42,22.79,1439.61
45391.39583,0.46,26.55,22.89,1439.78
45391.41667,0.46,26.55,22.89,1439.78
45391.4375,0.46,26.65,22.97,1439.92
45391.45833,0.5,26.58,22.94,1440.01
45391.47917,0.5,26.59,22.96,1440.03
45391.5,0.54,26.54,22.94,1440.15
45391.52083,0.54,26.52,22.93,1440.13
45391.54167,0.58,26.44,22.89,1440.2
45391.5625,0.58,26.41,22.86,1440.15
45391.58333,0.58,26.44,22.89,1440.2
45391.60417,0.54,26.51,22.91,1440.1
45391.625,0.54,26.52,22.93,1440.13
45391.64583,0.54,26.51,22.91,1440.1
45391.66667,0.58,26.44,22.89,1440.2
45391.6875,0.58,26.47,22.91,1440.24
45391.70833,0.5,26.61,22.97,1440.05
45391.72917,0.5,26.63,22.98,1440.08
45391.75,0.46,26.71,23.02,1440.01
45391.77083,0.5,26.63,22.98,1440.08
45391.79167,0.5,26.63,22.98,1440.08
45391.8125,0.54,26.51,22.91,1440.1
45391.83333,0.5,26.58,22.94,1440.01
45391.85417,0.58,26.41,22.86,1440.15
45391.875,0.66,26.37,22.88,1440.47
45391.89583,0.66,26.37,22.88,1440.47
45391.91667,0.66,26.37,22.88,1440.47
45391.9375,0.66,26.38,22.9,1440.49
45391.95833,0.54,26.59,22.98,1440.21
45391.97917,0.5,26.63,22.98,1440.08
45392,0.5,26.66,23.01,1440.12
45392.02083,0.46,26.7,23.01,1439.98
45392.04167,0.46,26.73,23.03,1440.03
45392.0625,0.46,26.71,23.02,1440.01
45392.08333,0.42,26.78,23.05,1439.91
45392.10417,0.42,26.77,23.04,1439.89
45392.125,0.42,26.77,23.04,1439.89
45392.14583,0.46,26.75,23.05,1440.05
45392.16667,0.46,26.75,23.05,1440.05
45392.1875,0.46,26.73,23.03,1440.03
45392.20833,0.46,26.7,23.01,1439.98
45392.22917,0.46,26.66,22.98,1439.94
45392.25,0.46,26.61,22.94,1439.87
45392.27083,0.46,26.61,22.94,1439.87
45392.29167,0.46,26.61,22.94,1439.87
45392.3125,0.46,26.58,22.92,1439.83
45392.33333,0.5,26.53,22.9,1439.94
45392.35417,0.54,26.48,22.89,1440.06
45392.375,0.58,26.39,22.85,1440.13
45392.39583,0.58,26.31,22.78,1440.02
45392.41667,0.58,26.24,22.73,1439.94
45392.4375,0.58,26.21,22.71,1439.89
45392.45833,0.58,26.18,22.68,1439.85
45392.47917,0.54,26.1,22.59,1439.56
45392.5,0.58,26,22.54,1439.62
45392.52083,0.5,26.07,22.55,1439.34
45392.54167,0.5,26.24,22.67,1439.55
45392.5625,0.5,26.28,22.71,1439.62
45392.58333,0.46,26.34,22.72,1439.5
45392.60417,0.46,26.3,22.7,1439.46
45392.625,0.42,26.26,22.64,1439.21
45392.64583,0.42,26.24,22.62,1439.19
45392.66667,0.42,26.15,22.55,1439.06
45392.6875,0.42,26.1,22.51,1439
45392.70833,0.42,26.05,22.47,1438.93
45392.72917,0.42,26.04,22.46,1438.91
45392.75,0.46,26,22.46,1439.05
45392.77083,0.46,25.97,22.43,1439.01
45392.79167,0.46,25.98,22.45,1439.03
45392.8125,0.42,26,22.44,1438.87
45392.83333,0.42,26.05,22.47,1438.93
45392.85417,0.46,26.02,22.47,1439.07
45392.875,0.46,25.98,22.45,1439.03
45392.89583,0.5,25.93,22.43,1439.15
45392.91667,0.5,25.9,22.41,1439.11
45392.9375,0.54,25.85,22.39,1439.23
45392.95833,0.54,25.83,22.38,1439.2
45392.97917,0.5,25.84,22.36,1439.02
45393,0.5,25.82,22.35,1439
45393.02083,0.5,25.81,22.33,1438.98
45393.04167,0.46,25.83,22.32,1438.82
45393.0625,0.38,25.9,22.33,1438.54
45393.08333,0.34,25.93,22.33,1438.4
45393.10417,0.34,26,22.38,1438.49
45393.125,0.38,26.01,22.41,1438.69
45393.14583,0.38,26.07,22.46,1438.77
45393.16667,0.38,26.09,22.47,1438.79
45393.1875,0.38,26.1,22.49,1438.82
45393.20833,0.38,26.09,22.47,1438.79
45393.22917,0.38,26.07,22.46,1438.77
45393.25,0.38,26.07,22.46,1438.77
45393.27083,0.38,26.06,22.45,1438.75
45393.29167,0.38,26.07,22.46,1438.77
45393.3125,0.38,26.07,22.46,1438.77
45393.33333,0.34,26.12,22.48,1438.65
45393.35417,0.34,26.11,22.46,1438.63
45393.375,0.34,26.11,22.46,1438.63
45393.39583,0.34,26.09,22.45,1438.61
45393.41667,0.34,26.11,22.46,1438.63
45393.4375,0.34,26.09,22.45,1438.61
45393.45833,0.34,26.09,22.45,1438.61
45393.47917,0.34,26.09,22.45,1438.61
45393.5,0.3,26.13,22.45,1438.47
45393.52083,0.3,26.13,22.45,1438.47
45393.54167,0.3,26.16,22.48,1438.51
45393.5625,0.34,26.14,22.49,1438.68
45393.58333,0.38,26.13,22.51,1438.86
45393.60417,0.42,26.11,22.52,1439.02
45393.625,0.46,26.13,22.56,1439.22
45393.64583,0.5,26.07,22.55,1439.34
45393.66667,0.5,26.07,22.55,1439.34
45393.6875,0.5,26.06,22.53,1439.32
45393.70833,0.5,26.04,22.52,1439.3
45393.72917,0.5,26.06,22.53,1439.32
45393.75,0.5,26.03,22.51,1439.28
45393.77083,0.5,26.03,22.51,1439.28
45393.79167,0.5,26.01,22.5,1439.25
45393.8125,0.5,26.01,22.5,1439.25
45393.83333,0.5,26.04,22.52,1439.3
45393.85417,0.54,26.01,22.52,1439.44
45393.875,0.58,25.91,22.47,1439.49
45393.89583,0.58,25.94,22.49,1439.53
45393.91667,0.58,25.92,22.48,1439.51
45393.9375,0.58,25.94,22.49,1439.53
45393.95833,0.58,25.92,22.48,1439.51
45393.97917,0.58,25.91,22.47,1439.49
45394,0.58,25.92,22.48,1439.51
45394.02083,0.54,25.98,22.49,1439.39
45394.04167,0.58,25.92,22.48,1439.51
45394.0625,0.54,25.99,22.51,1439.41
45394.08333,0.5,26.07,22.55,1439.34
45394.10417,0.5,26.11,22.57,1439.38
45394.125,0.5,26.15,22.61,1439.45
45394.14583,0.5,26.2,22.65,1439.51
45394.16667,0.5,26.24,22.67,1439.55
45394.1875,0.46,26.38,22.76,1439.57
45394.20833,0.46,26.45,22.81,1439.65
45394.22917,0.46,26.53,22.88,1439.76
45394.25,0.46,26.58,22.92,1439.83
45394.27083,0.46,26.71,23.02,1440.01
45394.29167,0.46,26.75,23.05,1440.05
45394.3125,0.46,26.75,23.05,1440.05
45394.33333,0.46,26.75,23.05,1440.05
45394.35417,0.46,26.75,23.05,1440.05
45394.375,0.42,26.8,23.06,1439.93
45394.39583,0.46,26.78,23.07,1440.09
45394.41667,0.46,26.76,23.06,1440.07
45394.4375,0.42,26.83,23.09,1439.98
45394.45833,0.42,26.85,23.1,1440
45394.47917,0.42,26.85,23.1,1440
45394.5,0.42,26.85,23.1,1440
45394.52083,0.42,26.85,23.1,1440
45394.54167,0.42,26.85,23.1,1440
45394.5625,0.42,26.85,23.1,1440
45394.58333,0.42,26.85,23.1,1440
45394.60417,0.42,26.83,23.09,1439.98
45394.625,0.42,26.83,23.09,1439.98
45394.64583,0.42,26.83,23.09,1439.98
45394.66667,0.42,26.85,23.1,1440
45394.6875,0.42,26.83,23.09,1439.98
45394.70833,0.46,26.78,23.07,1440.09
45394.72917,0.42,26.8,23.06,1439.93
45394.75,0.42,26.8,23.06,1439.93
45394.77083,0.42,26.82,23.08,1439.96
45394.79167,0.42,26.82,23.08,1439.96
45394.8125,0.42,26.8,23.06,1439.93
45394.83333,0.42,26.82,23.08,1439.96
45394.85417,0.42,26.8,23.06,1439.93
45394.875,0.42,26.83,23.09,1439.98
45394.89583,0.42,26.82,23.08,1439.96
45394.91667,0.42,26.83,23.09,1439.98
45394.9375,0.42,26.85,23.1,1440
45394.95833,0.42,26.85,23.1,1440
45394.97917,0.42,26.85,23.1,1440
45395,0.46,26.83,23.11,1440.16
45395.02083,0.46,26.83,23.11,1440.16
45395.04167,0.42,26.87,23.12,1440.02
45395.0625,0.42,26.87,23.12,1440.02
45395.08333,0.38,26.9,23.12,1439.89
45395.10417,0.34,26.92,23.1,1439.73
45395.125,0.3,26.96,23.11,1439.59
45395.14583,0.26,26.98,23.09,1439.43
45395.16667,0.26,26.98,23.09,1439.43
45395.1875,0.26,26.97,23.08,1439.4
45395.20833,0.26,26.98,23.09,1439.43
45395.22917,0.34,26.91,23.09,1439.7
45395.25,0.34,26.92,23.1,1439.73
45395.27083,0.34,26.91,23.09,1439.7
45395.29167,0.26,26.97,23.08,1439.4
45395.3125,0.22,27,23.08,1439.27
45395.33333,0.22,27,23.08,1439.27
45395.35417,0.22,26.97,23.06,1439.22
45395.375,0.22,26.95,23.04,1439.2
45395.39583,0.22,26.95,23.04,1439.2
45395.41667,0.22,26.95,23.04,1439.2
45395.4375,0.22,26.95,23.04,1439.2
45395.45833,0.22,26.95,23.04,1439.2
45395.47917,0.22,26.97,23.06,1439.22
45395.5,0.22,27,23.08,1439.27
45395.52083,0.22,26.99,23.07,1439.24
45395.54167,0.22,26.97,23.06,1439.22
45395.5625,0.22,26.97,23.06,1439.22
45395.58333,0.22,26.94,23.03,1439.18
45395.60417,0.22,26.92,23.02,1439.15
45395.625,0.22,26.95,23.04,1439.2
45395.64583,0.26,26.88,23.02,1439.29
