"recorder","serial.number","site","site.depth.m","surface.bottom","log.depth.m","latitude","longitude","year","month","day","date","time","temperature"
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"06:00:00 AM",18.57
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"08:00:00 AM",18.76
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"10:00:00 AM",19.37
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"12:00:00 PM",21.53
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"02:00:00 PM",21.51
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"04:00:00 PM",21.6
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"06:00:00 PM",21.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"08:00:00 PM",21.86
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,24,2022-08-24,"10:00:00 PM",21.84
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"12:00:00 AM",21.76
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"02:00:00 AM",21.64
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"04:00:00 AM",21.64
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"06:00:00 AM",21.73
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"08:00:00 AM",21.75
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"10:00:00 AM",21.76
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"12:00:00 PM",21.76
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"02:00:00 PM",21.73
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"04:00:00 PM",21.71
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"06:00:00 PM",21.96
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"08:00:00 PM",22.06
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,25,2022-08-25,"10:00:00 PM",22.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"12:00:00 AM",21.99
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"02:00:00 AM",21.88
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"04:00:00 AM",21.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"06:00:00 AM",21.85
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"08:00:00 AM",21.86
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"10:00:00 AM",21.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"12:00:00 PM",21.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"02:00:00 PM",21.96
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"04:00:00 PM",21.9
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"06:00:00 PM",21.96
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"08:00:00 PM",22.09
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,26,2022-08-26,"10:00:00 PM",22.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"12:00:00 AM",22.06
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"02:00:00 AM",21.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"04:00:00 AM",21.85
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"06:00:00 AM",21.93
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"08:00:00 AM",21.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"10:00:00 AM",21.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"12:00:00 PM",21.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"02:00:00 PM",21.99
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"04:00:00 PM",21.88
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"06:00:00 PM",21.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"08:00:00 PM",22.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,27,2022-08-27,"10:00:00 PM",21.98
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"12:00:00 AM",21.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"02:00:00 AM",21.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"04:00:00 AM",21.83
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"06:00:00 AM",21.73
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"08:00:00 AM",21.79
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"10:00:00 AM",21.83
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"12:00:00 PM",21.86
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"02:00:00 PM",21.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"04:00:00 PM",22
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"06:00:00 PM",21.9
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"08:00:00 PM",22.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,28,2022-08-28,"10:00:00 PM",22.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"12:00:00 AM",21.96
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"02:00:00 AM",21.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"04:00:00 AM",21.74
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"06:00:00 AM",21.58
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"08:00:00 AM",21.69
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"10:00:00 AM",21.71
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"12:00:00 PM",21.78
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"02:00:00 PM",21.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"04:00:00 PM",21.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"06:00:00 PM",21.72
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"08:00:00 PM",21.79
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,29,2022-08-29,"10:00:00 PM",21.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"12:00:00 AM",21.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"02:00:00 AM",21.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"04:00:00 AM",21.77
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"06:00:00 AM",21.53
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"08:00:00 AM",21.57
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"10:00:00 AM",21.76
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"12:00:00 PM",21.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"02:00:00 PM",21.88
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"04:00:00 PM",21.88
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"06:00:00 PM",21.76
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"08:00:00 PM",21.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,30,2022-08-30,"10:00:00 PM",22
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"12:00:00 AM",21.97
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"02:00:00 AM",21.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"04:00:00 AM",21.8
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"06:00:00 AM",21.66
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"08:00:00 AM",21.63
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"10:00:00 AM",21.78
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"12:00:00 PM",21.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"02:00:00 PM",21.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"04:00:00 PM",21.71
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"06:00:00 PM",21.67
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"08:00:00 PM",21.67
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,8,31,2022-08-31,"10:00:00 PM",21.68
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"12:00:00 AM",21.73
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"02:00:00 AM",21.71
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"04:00:00 AM",21.58
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"06:00:00 AM",21.57
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"08:00:00 AM",21.63
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"10:00:00 AM",21.5
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"12:00:00 PM",21.64
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"02:00:00 PM",21.7
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"04:00:00 PM",21.68
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"06:00:00 PM",21.83
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"08:00:00 PM",21.86
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,1,2022-09-01,"10:00:00 PM",21.74
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"12:00:00 AM",21.61
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"02:00:00 AM",21.62
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"04:00:00 AM",21.51
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"06:00:00 AM",21.59
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"08:00:00 AM",21.55
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"10:00:00 AM",21.46
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"12:00:00 PM",21.36
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"02:00:00 PM",21.52
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"04:00:00 PM",21.48
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"06:00:00 PM",21.52
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"08:00:00 PM",21.59
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,2,2022-09-02,"10:00:00 PM",21.48
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"12:00:00 AM",21.42
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"02:00:00 AM",21.47
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"04:00:00 AM",21.4
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"06:00:00 AM",21.25
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"08:00:00 AM",21.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"10:00:00 AM",21.41
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"12:00:00 PM",21.32
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"02:00:00 PM",21.43
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"04:00:00 PM",21.45
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"06:00:00 PM",21.46
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"08:00:00 PM",21.53
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,3,2022-09-03,"10:00:00 PM",21.58
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"12:00:00 AM",21.36
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"02:00:00 AM",21.32
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"04:00:00 AM",21.28
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"06:00:00 AM",21.18
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"08:00:00 AM",21.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"10:00:00 AM",21.32
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"12:00:00 PM",21.36
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"02:00:00 PM",21.28
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"04:00:00 PM",21.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"06:00:00 PM",21.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"08:00:00 PM",21.41
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,4,2022-09-04,"10:00:00 PM",21.43
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"12:00:00 AM",21.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"02:00:00 AM",21.33
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"04:00:00 AM",21.35
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"06:00:00 AM",21.3
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"08:00:00 AM",21.18
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"10:00:00 AM",21.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"12:00:00 PM",21.22
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"02:00:00 PM",21.29
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"04:00:00 PM",21.3
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"06:00:00 PM",21.31
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"08:00:00 PM",21.23
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,5,2022-09-05,"10:00:00 PM",21.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"12:00:00 AM",21.14
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"02:00:00 AM",21.09
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"04:00:00 AM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"06:00:00 AM",21.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"08:00:00 AM",21.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"10:00:00 AM",21
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"12:00:00 PM",21.05
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"02:00:00 PM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"04:00:00 PM",21.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"06:00:00 PM",21.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"08:00:00 PM",21.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,6,2022-09-06,"10:00:00 PM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"12:00:00 AM",21.1
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"02:00:00 AM",21.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"04:00:00 AM",20.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"06:00:00 AM",20.93
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"08:00:00 AM",20.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"10:00:00 AM",20.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"12:00:00 PM",21.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"02:00:00 PM",21.1
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"04:00:00 PM",21.2
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"06:00:00 PM",21.24
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"08:00:00 PM",21.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,7,2022-09-07,"10:00:00 PM",21.22
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"12:00:00 AM",21.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"02:00:00 AM",21.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"04:00:00 AM",21.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"06:00:00 AM",21
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"08:00:00 AM",20.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"10:00:00 AM",21.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"12:00:00 PM",21.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"02:00:00 PM",21.05
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"04:00:00 PM",21.1
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"06:00:00 PM",21.22
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"08:00:00 PM",21.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,8,2022-09-08,"10:00:00 PM",21.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"12:00:00 AM",21.11
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"02:00:00 AM",21.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"04:00:00 AM",20.98
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"06:00:00 AM",21.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"08:00:00 AM",20.98
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"10:00:00 AM",20.97
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"12:00:00 PM",21.05
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"02:00:00 PM",21.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"04:00:00 PM",21.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"06:00:00 PM",21.15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"08:00:00 PM",21.18
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,9,2022-09-09,"10:00:00 PM",21.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"12:00:00 AM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"02:00:00 AM",21.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"04:00:00 AM",21
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"06:00:00 AM",20.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"08:00:00 AM",20.97
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"10:00:00 AM",20.97
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"12:00:00 PM",21.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"02:00:00 PM",21.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"04:00:00 PM",21.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"06:00:00 PM",21.11
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"08:00:00 PM",21.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,10,2022-09-10,"10:00:00 PM",21.15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"12:00:00 AM",21.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"02:00:00 AM",21.05
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"04:00:00 AM",21
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"06:00:00 AM",20.97
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"08:00:00 AM",20.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"10:00:00 AM",21.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"12:00:00 PM",21.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"02:00:00 PM",21.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"04:00:00 PM",21.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"06:00:00 PM",21.18
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"08:00:00 PM",21.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,11,2022-09-11,"10:00:00 PM",21.2
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"12:00:00 AM",21.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"02:00:00 AM",21.11
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"04:00:00 AM",21.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"06:00:00 AM",21.06
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"08:00:00 AM",21.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"10:00:00 AM",21.11
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"12:00:00 PM",21.15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"02:00:00 PM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"04:00:00 PM",21.15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"06:00:00 PM",21.15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"08:00:00 PM",21.19
