"recorder","serial.number","site","site.depth.m","surface.bottom","log.depth.m","latitude","longitude","year","month","day","date","time","temperature"
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"10:00:00 AM",16.14
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"12:00:00 PM",15.83
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"02:00:00 PM",15.43
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"04:00:00 PM",14.95
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"06:00:00 PM",14.89
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"08:00:00 PM",14.18
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"10:00:00 PM",13.99
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"12:00:00 AM",14.12
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"02:00:00 AM",14.03
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"04:00:00 AM",13.73
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"06:00:00 AM",15.24
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"08:00:00 AM",15.57
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"10:00:00 AM",15.63
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"12:00:00 PM",15.48
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"02:00:00 PM",15.86
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"04:00:00 PM",15.96
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"06:00:00 PM",14.74
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"08:00:00 PM",14.85
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"10:00:00 PM",14.88
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"12:00:00 AM",14.88
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"02:00:00 AM",14.94
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"04:00:00 AM",15.06
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"06:00:00 AM",15.78
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"08:00:00 AM",16.02
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"10:00:00 AM",16.08
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"12:00:00 PM",16.15
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"02:00:00 PM",16.17
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"04:00:00 PM",16.16
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"06:00:00 PM",15.81
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"08:00:00 PM",15.19
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"10:00:00 PM",14.85
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"12:00:00 AM",15.23
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"02:00:00 AM",13.75
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"04:00:00 AM",11.78
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"06:00:00 AM",12.14
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"08:00:00 AM",13.38
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"10:00:00 AM",13.76
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"12:00:00 PM",13.66
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"02:00:00 PM",12.39
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"04:00:00 PM",10.49
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"06:00:00 PM",11.51
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"08:00:00 PM",11.41
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"10:00:00 PM",10.36
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"12:00:00 AM",13.69
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"02:00:00 AM",14.03
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"04:00:00 AM",14.32
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"06:00:00 AM",14.55
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"08:00:00 AM",14.55
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"10:00:00 AM",14.09
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"12:00:00 PM",13.64
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"02:00:00 PM",13.6
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"04:00:00 PM",13.56
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"06:00:00 PM",13.5
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"08:00:00 PM",13.36
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"10:00:00 PM",13.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"12:00:00 AM",12.73
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"02:00:00 AM",12.56
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"04:00:00 AM",12.67
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"06:00:00 AM",12.78
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"08:00:00 AM",12.78
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"10:00:00 AM",12.63
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"12:00:00 PM",12.59
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"02:00:00 PM",12.6
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"04:00:00 PM",12.6
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"06:00:00 PM",12.65
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"08:00:00 PM",12.64
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"10:00:00 PM",12.61
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"12:00:00 AM",12.64
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"02:00:00 AM",12.76
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"04:00:00 AM",12.74
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"06:00:00 AM",12.77
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"08:00:00 AM",12.75
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"10:00:00 AM",12.7
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"12:00:00 PM",12.69
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"02:00:00 PM",12.73
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"04:00:00 PM",12.75
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"06:00:00 PM",12.87
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"08:00:00 PM",13.03
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"10:00:00 PM",12.71
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"12:00:00 AM",12.53
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"02:00:00 AM",12.4
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"04:00:00 AM",14.25
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"06:00:00 AM",14.23
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"08:00:00 AM",14.24
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"10:00:00 AM",14.17
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"12:00:00 PM",14.25
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"02:00:00 PM",14.26
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"04:00:00 PM",14.23
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"06:00:00 PM",14.22
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"08:00:00 PM",14.22
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"10:00:00 PM",14.11
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"12:00:00 AM",13.88
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"02:00:00 AM",13.78
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"04:00:00 AM",13.91
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"06:00:00 AM",13.96
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"08:00:00 AM",14.01
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"10:00:00 AM",14.09
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"12:00:00 PM",14.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"02:00:00 PM",14.28
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"04:00:00 PM",14.14
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"06:00:00 PM",14.22
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"08:00:00 PM",14.21
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"10:00:00 PM",14.23
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"12:00:00 AM",14.4
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"02:00:00 AM",14.65
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"04:00:00 AM",14.6
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"06:00:00 AM",14.55
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"08:00:00 AM",14.28
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"10:00:00 AM",14.25
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"12:00:00 PM",14.23
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"02:00:00 PM",14.16
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"04:00:00 PM",14.12
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"06:00:00 PM",14.24
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"08:00:00 PM",14.23
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"10:00:00 PM",14.43
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"12:00:00 AM",14.25
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"02:00:00 AM",14.35
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"04:00:00 AM",14.22
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"06:00:00 AM",14.1
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"08:00:00 AM",14.04
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"10:00:00 AM",14.04
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"12:00:00 PM",13.94
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"02:00:00 PM",14.06
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"04:00:00 PM",14.05
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"06:00:00 PM",13.91
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"08:00:00 PM",13.93
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"10:00:00 PM",13.85
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"12:00:00 AM",13.9
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"02:00:00 AM",13.94
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"04:00:00 AM",13.91
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"06:00:00 AM",13.9
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"08:00:00 AM",13.88
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"10:00:00 AM",13.85
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"12:00:00 PM",13.84
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"02:00:00 PM",13.83
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"04:00:00 PM",13.83
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"06:00:00 PM",13.82
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"08:00:00 PM",13.82
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"10:00:00 PM",13.83
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"12:00:00 AM",13.78
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"02:00:00 AM",13.73
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"04:00:00 AM",13.67
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"06:00:00 AM",13.68
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"08:00:00 AM",13.68
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"10:00:00 AM",13.66
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"12:00:00 PM",13.64
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"02:00:00 PM",13.62
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"04:00:00 PM",13.63
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"06:00:00 PM",13.59
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"08:00:00 PM",13.56
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"10:00:00 PM",13.52
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"12:00:00 AM",13.48
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"02:00:00 AM",13.41
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"04:00:00 AM",13.42
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"06:00:00 AM",13.4
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"08:00:00 AM",13.39
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"10:00:00 AM",13.35
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"12:00:00 PM",13.22
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"02:00:00 PM",13.27
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"04:00:00 PM",13.42
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,3,2022-10-03,"06:00:00 PM",13.52
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"08:00:00 PM",13.54
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"10:00:00 PM",13.53
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"12:00:00 AM",13.48
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"02:00:00 AM",13.45
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"04:00:00 AM",13.33
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"06:00:00 AM",13.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"08:00:00 AM",13.36
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"10:00:00 AM",13.39
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"12:00:00 PM",13.4
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"02:00:00 PM",13.41
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"04:00:00 PM",13.42
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,4,2022-10-04,"06:00:00 PM",13.43
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"08:00:00 PM",13.41
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"10:00:00 PM",13.38
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"12:00:00 AM",13.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"02:00:00 AM",13.33
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"04:00:00 AM",13.35
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"06:00:00 AM",13.35
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"08:00:00 AM",13.37
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"10:00:00 AM",13.37
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"12:00:00 PM",13.38
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"02:00:00 PM",13.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"04:00:00 PM",13.31
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,5,2022-10-05,"06:00:00 PM",13.33
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"08:00:00 PM",13.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"10:00:00 PM",13.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"12:00:00 AM",13.34
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"02:00:00 AM",13.31
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"04:00:00 AM",13.26
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"06:00:00 AM",13.25
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"08:00:00 AM",13.36
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"10:00:00 AM",13.45
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"12:00:00 PM",13.4
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"02:00:00 PM",13.35
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"04:00:00 PM",13.29
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,6,2022-10-06,"06:00:00 PM",13.18
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"08:00:00 PM",13.18
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"10:00:00 PM",13.19
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"12:00:00 AM",13.18
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"02:00:00 AM",13.19
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"04:00:00 AM",13.23
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"06:00:00 AM",13.31
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"08:00:00 AM",13.28
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"10:00:00 AM",13.28
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"12:00:00 PM",13.3
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"02:00:00 PM",13.32
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"04:00:00 PM",13.39
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,7,2022-10-07,"06:00:00 PM",13.15
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"08:00:00 PM",13
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"10:00:00 PM",12.94
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"12:00:00 AM",13
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"02:00:00 AM",12.99
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"04:00:00 AM",12.97
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"06:00:00 AM",13.3
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"08:00:00 AM",13.47
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"10:00:00 AM",13.53
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"12:00:00 PM",13.57
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"02:00:00 PM",13.56
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"04:00:00 PM",13.55
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,8,2022-10-08,"06:00:00 PM",13.52
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"08:00:00 PM",13.46
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"10:00:00 PM",13.49
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"12:00:00 AM",13.5
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"02:00:00 AM",13.46
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"04:00:00 AM",13.42
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"06:00:00 AM",13.41
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"08:00:00 AM",13.45
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"10:00:00 AM",13.5
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"12:00:00 PM",13.46
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"02:00:00 PM",13.41
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"04:00:00 PM",13.38
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,9,2022-10-09,"06:00:00 PM",13.37
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,10,2022-10-10,"08:00:00 PM",13.33
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,10,2022-10-10,"10:00:00 PM",13.28
"Starmon Mini","T6473",NA,NA,NA,NA,NA,NA,2022,10,10,2022-10-10,"12:00:00 AM",13.21
