"recorder","serial.number","site","site.depth.m","surface.bottom","log.depth.m","latitude","longitude","year","month","day","date","time","temperature","salinity.psu","conduct.ms.cm","sound.velocity.m.sec","buoy.id"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","12:00:00 AM",2.97,19.72,18.75,1442.12,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","12:30:00 AM",2.97,19.74,18.77,1442.14,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","01:00:00 AM",2.97,19.73,18.76,1442.13,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","01:30:00 AM",2.97,19.73,18.76,1442.13,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","02:00:00 AM",2.97,19.74,18.77,1442.14,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","02:30:00 AM",2.97,19.73,18.76,1442.13,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","03:00:00 AM",2.97,19.72,18.75,1442.12,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","03:30:00 AM",2.97,19.72,18.75,1442.12,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","04:00:00 AM",2.97,19.72,18.75,1442.12,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","04:30:00 AM",2.97,19.7,18.74,1442.1,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","05:00:00 AM",2.93,19.71,18.72,1441.94,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","05:30:00 AM",2.93,19.69,18.71,1441.91,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","06:00:00 AM",2.89,19.73,18.73,1441.8,"XB"
"Star-Oddi DST CT","s11866","Strait Crossing 2",20,"B",19,46.15,63.65028,2023,4,26,"2023-04-26","06:30:00 AM",2.89,19.73,18.72,1441.79,"XB"
