recorder,serial.number,site,site.depth.m,surface.bottom,log.depth.m,latitude,longitude,year,month,day,date,time,temperature,salinity.psu,conduct.ms.cm,sound.velocity.m.sec,buoy.id
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,12:00:00 AM,18.65,26.82,36.66,1508.27,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,12:30:00 AM,18.59,26.84,36.64,1508.12,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,1:00:00 AM,18.59,26.84,36.64,1508.12,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,1:30:00 AM,18.62,26.82,36.64,1508.18,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,2:00:00 AM,18.62,26.8,36.61,1508.16,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,2:30:00 AM,18.62,26.8,36.61,1508.16,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,3:00:00 AM,18.65,26.8,36.63,1508.25,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,3:30:00 AM,18.53,26.79,36.53,1507.89,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,4:00:00 AM,18.53,26.79,36.53,1507.89,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,4:30:00 AM,18.41,26.8,36.45,1507.55,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,5:00:00 AM,18.38,26.8,36.42,1507.46,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,5:30:00 AM,18.26,26.82,36.35,1507.12,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,6:00:00 AM,18.08,26.83,36.22,1506.6,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,6:30:00 AM,17.42,26.91,35.8,1504.71,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,7:00:00 AM,16.76,27.01,35.38,1502.79,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,7:30:00 AM,15.55,27.19,34.63,1499.18,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,8:00:00 AM,15.21,27.22,34.4,1498.14,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,8:30:00 AM,14.84,27.28,34.17,1497.01,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,9:00:00 AM,14.19,27.33,33.73,1494.95,collecteur
Star-Oddi DST CT,s11843,"Nine Mile Creek 1, P.E.I.",8,B,8,46.10592,63.22527,2023,7,5,7/5/2023,9:30:00 AM,13.82,27.4,33.51,1493.79,collecteur
